ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On
12508459,JE404999,2021-10-10 14:40:00,033XX W FULTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1123,11,28,27,08B,2021,2021-10-17 15:40:45
12857182,JF432225,2022-10-12 15:30:00,068XX S NORMAL BLVD,0460,BATTERY,SIMPLE,SIDEWALK,False,False,722,7,6,68,08B,2022,2023-01-03 15:40:27
12003335,JD178769,2020-03-08 19:30:00,103XX S EBERHART AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,False,False,512,5,9,49,15,2020,2020-03-15 15:42:38
12417077,JE293720,2021-07-06 18:00:00,079XX S RIDGELAND AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,414,4,8,46,06,2021,2021-07-13 15:41:01
12856502,JF431176,2022-10-12 03:57:00,030XX N NORMANDY AVE,0810,THEFT,OVER $500,STREET,False,False,2511,25,36,18,06,2022,2023-01-03 15:40:27
12887594,JF468406,2022-11-09 11:30:00,007XX W CORNELIA AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1925,19,46,6,05,2022,2023-01-03 15:40:27
12815624,JF382203,2022-09-03 22:25:00,005XX W 31ST ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,915,9,11,60,03,2022,2023-01-03 15:40:27
12255392,JD471272,2020-12-27 14:00:00,037XX N KENNETH AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1731,17,45,16,06,2020,2021-01-03 15:40:32
12362796,JE225075,2021-05-09 22:40:00,003XX W 43RD ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,925,9,3,37,03,2021,2021-05-16 15:40:01
12714998,JF261763,2022-05-31 01:40:00,097XX S AVENUE N,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,False,False,432,4,10,52,15,2022,2023-01-03 15:40:27
12215282,JD424437,2020-11-07 22:25:00,082XX S ELLIS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,True,True,631,6,8,44,04A,2020,2020-12-17 15:40:05
12793976,JF353274,2022-08-11 16:20:00,079XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,623,6,6,44,08B,2022,2023-01-03 15:40:27
12558278,JE466104,2021-11-26 16:13:00,088XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,632,6,8,44,08B,2021,2021-12-07 15:41:26
12742792,JF295424,2022-06-27 01:20:00,011XX N RIDGEWAY AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,1112,11,27,23,15,2022,2023-01-03 15:40:27
12276168,JE119940,2021-01-22 11:00:00,069XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,,False,True,733,7,6,68,08B,2021,2021-11-17 15:40:16
12740638,JF292697,2022-06-24 17:00:00,0000X E GRAND AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1834,18,42,8,06,2022,2023-01-03 15:40:27
12922988,JF510629,2022-09-29 08:00:00,023XX W CHICAGO AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,False,False,1212,12,1,24,11,2022,2023-01-03 15:40:27
12551951,JE458500,2021-11-27 14:15:00,017XX E 78TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,414,4,8,43,08B,2021,2021-12-04 15:42:28
12349085,JE209999,2021-04-25 20:03:00,036XX W 55TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,822,8,23,62,14,2021,2021-05-02 15:41:47
12301848,JE152675,2021-02-26 02:28:00,045XX N ELSTON AVE,0610,BURGLARY,FORCIBLE ENTRY,ALLEY,False,False,1722,17,39,16,05,2021,2021-03-05 15:41:12
12781761,JF342225,2022-08-03 02:30:00,009XX E 79TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,HOTEL / MOTEL,False,False,624,6,8,69,14,2022,2023-01-03 15:40:27
12540644,JE444954,2021-11-14 12:57:00,063XX S ASHLAND AVE,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,True,False,725,7,16,67,26,2021,2021-11-21 15:40:30
12804185,JF368644,2022-08-24 11:23:00,024XX W BALMORAL AVE,2029,NARCOTICS,POSSESS - HEROIN (BLACK TAR),STREET,True,False,2011,20,40,4,18,2022,2023-01-03 15:40:27
12233849,JD466098,2020-11-30 18:45:00,026XX N ALBANY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,1411,14,32,22,26,2020,2020-12-17 15:40:05
12152250,JD351543,2020-08-31 12:03:00,043XX W 26TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SMALL RETAIL STORE,False,False,1031,10,22,30,03,2020,2020-09-07 15:42:44
12849184,JF422367,2022-10-05 03:30:00,036XX N OVERHILL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1631,16,38,17,05,2022,2023-01-03 15:40:27
12699014,JF242162,2022-05-14 14:40:00,060XX S ARTESIAN AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,False,825,8,16,66,08B,2022,2023-01-03 15:40:27
12553950,JE460900,2021-11-30 02:56:00,102XX S LA SALLE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,511,5,9,49,07,2021,2021-12-07 15:42:54
12353649,JE215350,2021-04-30 18:24:00,024XX E 79TH ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,422,4,7,46,08A,2021,2021-05-07 15:40:50
12928852,JF516885,2022-12-19 15:55:00,014XX W BLACKHAWK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,SCHOOL - PUBLIC GROUNDS,False,False,1433,14,2,24,14,2022,2023-01-03 15:40:27
12725371,JF273349,2022-06-09 14:00:00,064XX S CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE - COMMERCIAL,False,False,825,8,17,66,14,2022,2023-01-03 15:40:27
12349906,JE211082,2021-04-26 19:40:00,092XX S BRANDON AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,424,4,10,46,06,2021,2021-05-03 15:40:30
12724799,JF273484,2022-06-09 08:30:00,041XX S EMERALD AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,OTHER (SPECIFY),False,False,925,9,11,61,26,2022,2023-01-03 15:40:27
12834374,JF404808,2022-09-21 10:05:00,076XX S PARNELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,621,6,17,69,11,2022,2023-01-03 15:40:27
12837459,JF408405,2022-09-24 01:00:00,045XX S PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,815,8,14,57,08B,2022,2023-01-03 15:40:27
12498677,JE392418,2021-09-28 18:10:00,130XX S EXCHANGE AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,433,4,10,55,06,2021,2021-10-05 15:46:33
12774721,JF334022,2022-07-27 07:01:00,100XX W OHARE ST,0890,THEFT,FROM BUILDING,AIRPORT TERMINAL MEZZANINE - NON-SECURE AREA,False,False,1651,16,41,76,06,2022,2023-01-03 15:40:27
12630694,JF160069,2022-03-01 16:50:00,055XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,712,7,16,68,08B,2022,2023-01-03 15:40:27
12543415,JE447992,2021-11-16 13:00:00,008XX N HAMLIN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,1112,11,27,23,03,2021,2021-11-23 15:41:26
12703701,JF248124,2022-05-19 09:00:00,010XX N SACRAMENTO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1211,12,26,24,07,2022,2023-01-03 15:40:27
12646527,JF178875,2022-03-18 23:05:00,004XX N LONG AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,True,1523,15,37,25,14,2022,2023-01-03 15:40:27
12645508,JF177742,2022-03-18 00:35:00,123XX S LOWE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,523,5,34,53,06,2022,2023-01-03 15:40:27
12138184,JD335297,2020-08-10 03:30:00,011XX N DEARBORN ST,0610,BURGLARY,FORCIBLE ENTRY,CLEANING STORE,False,False,1824,18,2,8,05,2020,2020-08-19 15:48:28
12269386,JE109017,2021-01-10 15:00:00,003XX S CICERO AVE,0880,THEFT,PURSE-SNATCHING,STREET,False,False,1533,15,28,25,06,2021,2021-01-17 15:40:40
12609727,JF134176,2022-02-04 21:56:00,028XX N MULLIGAN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,2511,25,36,19,26,2022,2023-01-03 15:40:27
12817102,JF384019,2022-09-05 10:00:00,083XX S COTTAGE GROVE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER (SPECIFY),False,False,632,6,6,44,07,2022,2023-01-03 15:40:27
12357074,JE219618,2021-04-25 10:01:00,068XX S DORCHESTER AVE,1565,SEX OFFENSE,INDECENT SOLICITATION OF A CHILD,RESIDENCE,False,False,321,3,5,43,17,2021,2021-05-06 15:39:27
12868708,JF445829,2022-10-23 11:56:00,073XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,STREET,False,False,324,3,7,43,08B,2022,2023-01-03 15:40:27
12623126,JF150386,2022-02-17 11:40:00,118XX S AVENUE O,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,433,4,10,55,06,2022,2022-02-24 15:43:20
12302169,JE153301,2021-02-26 17:50:00,025XX S CHRISTIANA AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,ALLEY,False,False,1024,10,12,30,04B,2021,2021-03-06 15:39:35
12395918,JE266752,2021-06-14 06:00:00,055XX W FARRAGUT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1623,16,45,11,08A,2021,2021-09-07 15:41:02
12246133,JD459793,2020-12-13 13:00:00,046XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1131,11,28,25,08B,2020,2020-12-20 15:40:16
12318814,JE173213,2021-02-20 03:00:00,013XX S THROOP ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CHA APARTMENT,False,False,1233,12,25,28,04B,2021,2021-03-23 15:39:32
12412752,JE288503,2021-05-27 00:00:00,015XX E 67TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,332,3,5,43,11,2021,2021-07-06 15:39:48
12778221,JF337966,2022-07-30 00:01:00,0000X W HUBBARD ST,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,1831,18,42,8,06,2022,2023-01-03 15:40:27
12234794,JD447121,2020-12-01 23:30:00,108XX S GREEN ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,2233,22,34,75,06,2020,2021-09-07 15:41:02
12467610,JE355411,2021-07-09 11:00:00,003XX W WELLINGTON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1934,19,44,6,11,2021,2021-09-01 15:40:17
12626507,JF154756,2022-02-24 12:20:00,025XX S MILLARD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1013,10,22,30,14,2022,2023-01-03 15:40:27
12679543,JF218638,2022-04-24 00:30:00,0000X E GARFIELD BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,225,2,20,40,14,2022,2023-01-03 15:40:27
12897275,JF480064,2022-11-19 00:57:00,030XX N CLARK ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,True,False,1934,19,44,6,08B,2022,2023-01-03 15:40:27
12504645,JE400531,2021-10-06 17:46:00,004XX S PULASKI RD,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1132,11,28,26,04A,2021,2021-10-13 15:49:09
12693329,JF235321,2022-05-01 09:15:00,040XX E 134TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,433,4,10,55,14,2022,2023-01-03 15:40:27
12261423,JE103386,2020-12-30 00:00:00,036XX N LEAVITT ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),False,False,1921,19,47,5,11,2020,2021-01-07 15:40:31
12355870,JE218246,2021-05-03 12:50:00,018XX S KARLOV AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,True,True,1012,10,24,29,04A,2021,2021-05-10 15:40:27
12152434,JD351908,2020-08-28 17:00:00,072XX S SACRAMENTO AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,831,8,18,66,11,2020,2020-09-04 15:40:59
12456720,JE342137,2021-08-18 23:30:00,069XX N SHERIDAN RD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2431,24,49,1,14,2021,2021-08-25 15:43:29
12465662,JE353018,2021-08-28 12:45:00,036XX N HALSTED ST,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,1923,19,44,6,08A,2021,2021-09-04 15:40:49
12457770,JE343295,2021-08-20 02:15:00,045XX N CLAREMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1911,19,47,4,08B,2021,2021-08-27 15:40:24
12769162,JF327291,2022-07-22 08:00:00,059XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,232,2,20,40,14,2022,2023-01-03 15:40:27
12680459,JF219729,2022-04-25 15:38:00,109XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,513,5,9,49,08B,2022,2023-01-03 15:40:27
12483887,JE374588,2021-09-15 14:15:00,013XX S INDEPENDENCE BLVD,0320,ROBBERY,STRONG ARM - NO WEAPON,OTHER (SPECIFY),True,False,1011,10,24,29,03,2021,2021-10-09 15:40:10
12682794,JF221444,2022-04-17 11:30:00,053XX S ELLIS AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,233,2,5,41,06,2022,2023-01-03 15:40:27
12248045,JD462633,2020-12-18 13:13:00,067XX S ARTESIAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,832,8,17,66,14,2020,2020-12-25 15:40:44
12281414,JE126722,2021-01-27 18:00:00,060XX S CARPENTER ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,712,7,16,68,11,2021,2021-02-03 15:40:27
12113724,JD305678,2020-07-21 21:30:00,007XX N HARDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,False,False,1112,11,37,23,07,2020,2020-07-28 15:47:23
12225996,JD437031,2020-11-16 20:25:00,037XX S INDIANA AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,APARTMENT,False,False,212,2,3,35,10,2020,2020-12-17 15:40:05
12514134,JE412350,2021-10-17 02:29:00,075XX S ESSEX AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,421,4,7,43,08B,2021,2021-10-24 15:40:26
12566987,JE476699,2021-12-14 00:57:00,052XX N CICERO AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE - YARD (FRONT / BACK),True,False,1621,16,39,12,05,2021,2021-12-21 15:40:46
12127059,JD322261,2020-08-05 22:30:00,005XX S CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - PORCH / HALLWAY,False,True,1522,15,29,25,08B,2020,2020-08-12 15:41:51
12435861,JE316408,2021-07-27 18:02:00,080XX S INGLESIDE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,631,6,8,44,04B,2021,2021-08-03 15:40:50
12217126,JD426681,2020-11-09 22:30:00,031XX N DAVLIN CT,0460,BATTERY,SIMPLE,RESIDENCE,True,True,2523,25,30,21,08B,2020,2020-12-17 15:40:05
12293232,JE141955,2021-02-15 00:19:00,029XX W 64TH ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,823,8,17,66,04B,2021,2021-02-22 15:41:04
12806379,JF371320,2022-08-26 14:05:00,013XX W 76TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,612,6,17,71,08A,2022,2023-01-03 15:40:27
12636798,JF167455,2022-03-08 16:38:00,004XX W NORMAL PKWY,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,722,7,6,68,04A,2022,2023-01-03 15:40:27
12821186,JF388806,2022-09-09 00:32:00,119XX S PRAIRIE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,False,False,532,5,9,53,15,2022,2023-01-03 15:40:27
12401291,JE274435,2021-06-20 18:30:00,017XX W THORNDALE AVE,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,2012,20,40,77,06,2021,2021-06-27 15:40:29
12546654,JE452045,2021-11-20 23:59:00,020XX W TOUHY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2424,24,49,1,08B,2021,2021-11-27 15:40:43
12372352,JE238543,2021-05-22 10:30:00,015XX S SPRINGFIELD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1014,10,24,29,08A,2021,2021-05-29 15:40:48
12334600,JE192326,2021-04-07 07:00:00,021XX S INDIANA AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,132,1,3,33,06,2021,2021-04-14 15:42:03
12368136,JE233251,2021-05-17 16:30:00,018XX S FAIRFIELD AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1023,10,24,29,08B,2021,2021-05-24 15:40:54
12507978,JE404504,2021-10-10 01:45:00,047XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,GAS STATION,True,False,224,2,3,38,08B,2021,2021-10-17 15:40:45
12601700,JF124100,2022-01-25 20:02:00,046XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,2533,25,37,25,06,2022,2023-01-03 15:40:27
12530126,JE431991,2021-11-02 22:18:00,043XX W NORTH AVE,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,True,False,2534,25,36,23,18,2021,2021-11-09 15:41:38
12052552,JD234563,2020-05-16 01:00:00,005XX N HAMLIN AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENCE,False,False,1122,11,27,23,24,2020,2020-05-23 15:41:31
12611174,JF135942,2022-02-06 18:10:00,002XX S STATE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA STATION,True,False,113,1,42,32,24,2022,2023-01-03 15:40:27
12321524,JE176432,2021-03-19 12:45:00,014XX E 68TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,332,3,5,43,06,2021,2021-03-26 15:40:28
12712052,JF258023,2022-05-25 15:00:00,076XX S EMERALD AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,621,6,6,71,06,2022,2023-01-03 15:40:27
12455928,JE341009,2021-08-06 13:55:00,025XX S AVERS AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1013,10,22,30,26,2021,2021-08-20 15:40:13
12517849,JE414169,2021-10-18 07:00:00,128XX S GREEN ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,False,False,523,5,34,53,11,2021,2021-10-25 15:42:49
12304619,JE156194,2021-03-01 14:00:00,031XX E 87TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,424,4,10,46,14,2021,2021-03-08 15:49:20
12437069,JE318163,2021-07-29 06:49:00,019XX E 71ST PL,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,False,333,3,5,43,26,2021,2021-08-07 15:39:43
12047105,JD228276,2020-05-09 00:00:00,020XX W DEVON AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2412,24,50,2,06,2020,2020-05-16 15:40:57
12576733,JE488407,2021-12-24 23:30:00,039XX W 26TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1031,10,22,30,08B,2021,2021-12-31 15:40:32
12814425,JF380861,2022-09-02 21:00:00,106XX S BENSLEY AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,False,False,434,4,10,51,15,2022,2023-01-03 15:40:27
12630943,JF160348,2022-03-01 21:21:00,019XX S FAIRFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1023,10,12,30,08B,2022,2023-01-03 15:40:27
12494352,JE388235,2021-09-23 20:00:00,013XX W 31ST PL,0820,THEFT,$500 AND UNDER,STREET,False,False,913,9,11,60,06,2021,2021-09-30 15:40:15
12815116,JF381533,2022-09-03 11:45:00,081XX S COLES AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,422,4,7,46,08B,2022,2023-01-03 15:40:27
12634839,JF164978,2022-02-27 09:00:00,052XX W JACKSON BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1522,15,29,25,05,2022,2023-01-03 15:40:27
12150789,JD349713,2020-08-29 16:57:00,078XX S VINCENNES AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,621,6,17,69,04A,2020,2020-09-05 15:42:43
12476693,JE366384,2021-09-08 17:35:00,001XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,False,False,111,1,42,32,26,2021,2021-09-15 15:40:24
12238587,JD451516,2020-12-06 16:30:00,076XX S GREENWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,624,6,8,69,14,2020,2020-12-17 15:40:05
12744895,JF297871,2022-06-28 19:36:00,045XX S WOOD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,924,9,15,61,15,2022,2023-01-03 15:40:27
12823030,JF390980,2022-09-10 02:00:00,078XX S KIMBARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,411,4,8,45,14,2022,2023-01-03 15:40:27
12306766,JE157764,2021-03-02 09:00:00,022XX W LAKE ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1223,12,27,28,06,2021,2021-03-09 15:40:47
12416453,JE292974,2021-07-06 08:00:00,097XX S CHARLES ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2213,22,19,72,14,2021,2021-07-13 15:41:01
12819879,JF387163,2022-09-07 15:30:00,032XX W IRVING PARK RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,SMALL RETAIL STORE,False,False,1724,17,33,16,07,2022,2023-01-03 15:40:27
12478125,JE368266,2021-09-09 15:00:00,114XX S CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2211,22,19,74,08B,2021,2021-09-16 15:40:47
12467092,JE354873,2021-08-30 03:38:00,041XX W FILLMORE ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,1132,11,24,29,15,2021,2021-09-06 15:40:36
12749652,JF303707,2022-07-02 22:15:00,031XX N LAKE SHORE DR,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1934,19,44,6,08B,2022,2023-01-03 15:40:27
12646021,JF177981,2022-03-18 08:25:00,020XX E 79TH ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,414,4,8,46,06,2022,2023-01-03 15:40:27
12613312,JF138641,2022-02-09 07:30:00,062XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,311,3,20,40,08B,2022,2023-01-03 15:40:27
12689713,JF229620,2022-05-03 16:00:00,054XX S BISHOP ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,934,9,20,61,06,2022,2023-01-03 15:40:27
12778293,JF337988,2022-07-30 21:12:00,063XX S COTTAGE GROVE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,RESTAURANT,False,False,312,3,20,42,04B,2022,2023-01-03 15:40:27
12737716,JF289270,2022-06-22 00:30:00,066XX S UNIVERSITY AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,321,3,5,42,03,2022,2023-01-03 15:40:27
12920056,JF507122,2022-12-12 01:18:00,059XX S CAMPBELL AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,824,8,16,66,03,2022,2023-01-03 15:40:27
12624765,JF152792,2022-02-22 14:00:00,009XX W 31ST ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,913,9,11,60,05,2022,2023-01-03 15:40:27
12264394,JE106668,2021-01-08 09:50:00,009XX N SPRINGFIELD AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,1112,11,37,23,04B,2021,2021-01-16 15:39:23
12211094,JD419915,2020-11-03 12:00:00,002XX E 35TH ST,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,False,False,211,2,4,35,08A,2020,2020-12-17 15:40:05
12912251,JF497907,2022-12-01 06:00:00,037XX W 78TH ST,0810,THEFT,OVER $500,STREET,False,False,833,8,18,70,06,2022,2023-01-03 15:40:27
12572698,JE483545,2021-12-20 10:00:00,048XX S LAKE PARK AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,222,2,4,39,08A,2021,2021-12-27 15:41:40
12551610,JE458089,2021-11-26 19:30:00,005XX E 80TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,631,6,6,44,14,2021,2021-12-03 15:40:22
12741006,JF293077,2022-06-24 23:15:00,021XX E 83RD ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,False,412,4,7,46,04B,2022,2023-01-03 15:40:27
12188648,JD393710,2020-10-09 11:00:00,028XX W GLENLAKE AVE,0460,BATTERY,SIMPLE,ALLEY,False,False,2413,24,50,2,08B,2020,2020-10-16 15:42:28
12567815,JE476526,2021-12-13 09:30:00,002XX S LAVERGNE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,SIDEWALK,False,True,1533,15,28,25,08A,2021,2021-12-20 15:40:51
12450541,JE334548,2021-08-12 02:15:00,082XX S DREXEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,631,6,8,44,08B,2021,2021-08-19 15:49:47
12265536,JE107865,2021-01-08 18:30:00,054XX N OKETO AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1613,16,41,10,08A,2021,2021-01-16 15:39:23
12608896,JF132839,2022-02-03 10:00:00,006XX W 79TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,621,6,17,71,07,2022,2023-01-03 15:40:27
12764083,JF321167,2022-07-17 19:20:00,050XX W DIVERSEY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2521,25,31,19,08A,2022,2023-01-03 15:40:27
